TARGET_BAD_FLAG,TARGET_LOSS_AMT,LOAN,z_IMP_REASON_HomeImp,z_IMP_REASON_MISSING,z_IMP_JOB_Mgr,z_IMP_JOB_Office,z_IMP_JOB_Other,z_IMP_JOB_ProfExe,z_IMP_JOB_Sales,z_IMP_JOB_Self,M_MORTDUE,IMP_MORTDUE,M_VALUE,IMP_VALUE,M_YOJ,IMP_YOJ,M_DEROG,IMP_DEROG,M_DELINQ,IMP_DELINQ,M_CLAGE,IMP_CLAGE,M_NINQ,IMP_NINQ,M_CLNO,IMP_CLNO,M_DEBTINC,IMP_DEBTINC
0,,23000,0,0,0,0,1,0,0,0,1,65019.0,0,49906.0,1,7.0,1,0.0,1,0.0,0,96.75696905,1,1.0,0,13.0,0,27.44124241
0,,23000,1,0,0,0,1,0,0,0,0,71902.0,0,101750.0,0,5.0,0,0.0,0,0.0,0,214.3892524,0,0.0,0,13.0,0,29.04596406
0,,23100,0,0,0,0,1,0,0,0,0,95352.0,0,115077.0,0,24.0,0,0.0,0,0.0,0,253.3293713,0,0.0,0,26.0,0,39.81680057
0,,23100,0,0,1,0,0,0,0,0,0,71680.0,0,101492.0,0,1.0,1,0.0,1,0.0,0,230.3616162,0,5.0,0,24.0,0,39.87270885
0,,23100,0,0,0,1,0,0,0,0,0,61524.0,0,96308.0,0,1.0,0,0.0,0,0.0,0,160.3831682,0,1.0,0,21.0,0,35.1122412
0,,23100,1,0,1,0,0,0,0,0,0,141937.0,0,179756.0,0,6.0,0,0.0,0,0.0,0,328.3984932,0,0.0,0,16.0,0,43.91004585
0,,23100,0,1,0,0,1,0,0,0,0,75837.0,0,183443.0,0,9.0,0,0.0,0,0.0,0,377.29104,0,0.0,0,17.0,0,31.43531612
0,,23100,1,0,0,0,0,1,0,0,0,93805.0,0,135780.0,0,5.0,0,0.0,0,0.0,0,155.0253817,0,0.0,0,31.0,0,34.64492165
0,,23100,0,0,1,0,0,0,0,0,0,83458.0,0,107589.0,0,24.0,1,0.0,0,0.0,0,314.066374,0,1.0,0,43.0,0,38.04372621
0,,23100,0,1,1,0,0,0,0,0,0,133867.0,0,174105.0,0,26.0,1,0.0,0,3.0,0,332.4098399,0,0.0,0,28.0,0,30.76863769
0,,23100,0,0,0,1,0,0,0,0,0,42862.0,0,63916.0,0,5.0,0,0.0,0,0.0,0,182.93212,0,1.0,0,26.0,0,35.58378924
0,,23100,0,1,0,0,1,0,0,0,0,72712.0,0,185787.0,0,10.0,0,0.0,0,0.0,0,362.1817044,0,1.0,0,16.0,0,31.86715522
0,,23100,0,0,1,0,0,0,0,0,0,109498.0,0,156191.0,0,15.0,0,0.0,0,0.0,0,186.2019963,0,0.0,0,25.0,0,33.79421161
0,,23100,0,0,0,1,0,0,0,0,0,64601.0,0,100170.0,0,2.0,0,0.0,0,0.0,0,156.675375,0,0.0,0,21.0,0,34.00023607
0,,23100,1,0,0,0,0,0,0,1,0,235937.0,0,266793.0,0,5.0,0,1.0,0,0.0,0,242.6148614,0,2.0,0,51.0,0,36.88704865
0,,23200,0,0,0,0,0,1,0,0,0,184526.0,0,237546.0,0,2.0,0,0.0,0,0.0,0,291.6334148,0,0.0,0,26.0,0,39.48391375
0,,23200,0,0,0,1,0,0,0,0,0,62811.0,0,99320.0,0,3.0,0,0.0,0,0.0,0,166.8610989,0,1.0,0,21.0,0,36.07127157
0,,23200,0,0,0,0,0,1,0,0,0,96345.0,0,135081.0,1,7.0,0,0.0,0,0.0,0,217.4805423,0,0.0,0,20.0,0,26.79993001
0,,23200,0,0,1,0,0,0,0,0,0,112948.0,0,159050.0,0,16.0,0,0.0,0,0.0,0,189.8390087,0,0.0,0,25.0,0,33.49396616
1,8671.0,23200,0,0,0,0,0,1,0,0,0,129355.0,0,171709.0,0,0.0,0,0.0,0,0.0,0,328.5141214,0,0.0,0,30.0,0,40.04844004
0,,23200,0,0,0,0,0,1,0,0,0,96043.0,0,140090.0,0,21.0,0,0.0,0,0.0,0,162.6404305,0,0.0,0,24.0,0,39.20510043
1,15235.0,23200,0,0,0,0,1,0,0,0,0,14511.0,0,81579.0,0,7.0,0,0.0,0,3.0,0,272.938299,0,0.0,0,23.0,0,47.12058049
0,,23200,0,0,0,0,0,1,0,0,0,40905.0,0,81651.0,0,6.0,0,0.0,0,0.0,0,274.0020796,0,0.0,0,19.0,0,40.10944251
0,,23200,0,0,0,0,0,1,0,0,0,131804.0,0,171144.0,0,6.0,0,0.0,0,0.0,0,197.768728,0,0.0,0,37.0,0,19.77885179
0,,23200,0,0,0,0,0,1,0,0,0,144542.0,0,176611.0,0,5.0,1,0.0,1,0.0,0,179.239077,0,5.0,0,42.0,0,40.82316043
0,,23300,0,0,0,0,1,0,0,0,0,82472.0,0,110321.0,1,7.0,0,0.0,0,0.0,0,174.2399806,0,2.0,0,25.0,0,37.91287247
0,,23300,0,0,1,0,0,0,0,0,0,103162.0,0,135013.0,0,9.0,0,1.0,0,0.0,0,188.9398399,0,5.0,0,18.0,0,40.67081708
0,,23300,0,0,1,0,0,0,0,0,0,81144.0,0,106102.0,0,7.0,0,0.0,0,0.0,0,288.3727394,0,1.0,0,28.0,0,33.27141336
0,,23300,0,0,0,0,1,0,0,0,0,65310.0,0,89959.0,0,2.0,0,0.0,0,0.0,0,89.7941492,0,1.0,0,30.0,0,33.98609881
0,,23300,1,0,1,0,0,0,0,0,0,143821.0,0,177028.0,0,8.0,0,0.0,0,0.0,0,320.9234361,0,0.0,0,16.0,0,44.75295886
1,22930.0,23300,0,0,0,0,1,0,0,0,0,36000.0,1,89235.5,0,19.0,0,4.0,0,0.0,0,113.5666667,0,2.0,0,20.0,1,34.81826182
1,24310.0,23300,0,0,0,0,0,0,0,1,0,84083.0,0,107407.0,0,2.0,0,0.0,0,1.0,0,153.2333333,0,6.0,0,23.0,1,34.81826182
0,,23300,1,0,0,0,0,1,0,0,0,61496.0,0,102823.0,0,18.0,0,0.0,0,0.0,0,649.7471044,0,1.0,0,24.0,0,20.87256027
1,24474.0,23300,0,0,0,0,0,1,0,0,0,71734.0,0,100072.0,0,6.0,0,0.0,0,7.0,0,122.7994431,0,0.0,0,21.0,0,34.53043859
0,,23300,0,0,0,0,1,0,0,0,0,27793.0,0,50177.0,0,16.0,0,0.0,0,0.0,0,136.401603,0,1.0,0,24.0,0,28.0529211
1,24495.0,23300,0,0,0,0,0,0,1,0,0,103783.0,0,132612.0,0,1.0,0,0.0,1,0.0,0,120.3479666,0,0.0,0,19.0,0,203.3121487
0,,23300,0,0,0,0,0,1,0,0,0,91957.0,0,135827.0,1,7.0,0,0.0,0,1.0,0,203.0716875,0,0.0,0,20.0,0,27.83335613
0,,23300,1,0,0,0,0,0,0,0,0,88825.0,0,104609.0,0,8.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,28.01323884
0,,23300,0,0,0,0,0,1,0,0,0,89847.0,0,136259.0,1,7.0,0,0.0,0,0.0,0,210.0161196,0,0.0,0,21.0,0,29.77994226
0,,23400,1,0,0,1,0,0,0,0,0,64332.0,0,95770.0,0,13.0,0,0.0,0,0.0,0,128.2392225,0,0.0,0,13.0,0,35.15764561
0,,23400,0,0,0,0,1,0,0,0,0,81379.0,0,105005.0,1,7.0,0,0.0,0,0.0,0,186.8909246,0,1.0,0,24.0,0,37.88976871
0,,23400,1,0,0,0,0,0,0,0,0,91165.0,0,99564.0,0,8.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,28.97862141
0,,23400,0,0,0,0,1,0,0,0,0,72262.0,0,94646.0,0,2.0,0,0.0,0,0.0,0,105.9992656,0,1.0,0,29.0,0,31.8406351
0,,23400,1,0,0,0,0,0,0,0,0,89427.0,0,106590.0,0,6.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,29.37165152
0,,23400,0,0,0,1,0,0,0,0,0,48549.0,0,68957.0,0,6.0,0,0.0,0,0.0,0,172.8107266,0,1.0,0,27.0,0,34.4567622
0,,23400,0,0,0,0,0,1,0,0,0,125750.0,0,165732.0,0,6.0,0,0.0,0,0.0,0,195.0845391,0,0.0,0,38.0,0,20.73303164
0,,23400,0,0,0,0,0,0,0,1,0,97865.0,0,120172.0,0,2.0,0,0.0,0,0.0,0,200.5757523,0,1.0,0,26.0,0,36.39872872
0,,23400,0,0,0,0,1,0,0,0,0,35634.0,0,61149.0,1,7.0,0,0.0,0,0.0,0,204.6427862,0,0.0,0,13.0,0,41.11515894
0,,23400,0,0,0,0,0,0,0,1,0,89226.0,0,119604.0,0,3.0,0,0.0,0,0.0,0,221.6813833,0,1.0,0,26.0,0,34.5562014
0,,23400,0,0,0,0,1,0,0,0,0,90924.0,0,116819.0,0,24.0,0,0.0,0,0.0,0,245.8978616,0,1.0,0,27.0,0,40.85742704
0,,23400,0,0,0,0,1,0,0,0,0,45766.0,0,66192.0,0,26.0,0,0.0,0,0.0,0,284.7815723,0,2.0,0,32.0,0,35.9367948
0,,23500,1,0,1,0,0,0,0,0,0,95289.0,0,122273.0,0,9.0,0,0.0,0,0.0,0,118.6161343,0,1.0,0,23.0,0,30.44727454
0,,23500,1,0,0,0,1,0,0,0,1,65019.0,0,90205.0,0,9.0,0,0.0,0,0.0,0,169.0149735,0,0.0,0,16.0,0,38.69873592
0,,23500,0,0,0,0,1,0,0,0,0,90246.0,0,119320.0,0,22.0,0,0.0,0,0.0,0,239.2596449,0,1.0,0,26.0,0,41.33669648
1,2350.0,23500,0,0,0,0,1,0,0,0,0,52457.0,0,77436.0,0,16.0,0,0.0,0,0.0,1,173.4666667,0,0.0,0,0.0,0,33.56876627
0,,23500,0,0,0,0,1,0,0,0,0,18989.0,0,51607.0,0,26.0,0,0.0,0,1.0,0,206.765495,0,0.0,0,24.0,0,27.55140882
0,,23500,0,0,0,1,0,0,0,0,0,44952.0,0,70191.0,0,6.0,0,0.0,0,0.0,0,164.9639399,0,1.0,0,26.0,0,35.78815771
0,,23500,0,0,1,0,0,0,0,0,0,68049.0,0,93394.0,0,6.0,0,0.0,0,0.0,0,191.1124423,0,2.0,0,18.0,0,32.13282224
0,,23500,0,0,0,0,1,0,0,0,0,133197.0,0,168990.0,0,8.0,0,1.0,0,0.0,0,214.2845994,0,0.0,0,19.0,0,36.64262904
0,,23500,0,0,1,0,0,0,0,0,0,48286.0,0,81958.0,0,6.0,0,0.0,0,0.0,0,248.8600943,0,2.0,0,25.0,0,32.46730089
1,18376.0,23500,0,0,0,0,1,0,0,0,0,54816.0,0,87000.0,0,3.5,0,0.0,0,1.0,0,223.2,0,0.0,0,17.0,1,34.81826182
1,13826.0,23500,0,0,0,1,0,0,0,0,1,65019.0,0,143168.0,0,10.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,35.73356733
0,,23500,1,0,0,0,1,0,0,0,1,65019.0,0,131203.0,0,0.0,0,0.0,0,0.0,0,318.8471298,0,3.0,0,21.0,0,31.08415579
0,,23500,0,0,0,0,0,1,0,0,0,146371.0,0,179434.0,0,6.0,1,0.0,1,0.0,0,195.1781446,0,4.0,0,43.0,0,39.94505447
0,,23500,0,0,1,0,0,0,0,0,0,75708.0,0,102198.0,0,2.0,1,0.0,1,0.0,0,231.4343159,0,5.0,0,23.0,0,42.17978642
0,,23500,0,0,0,0,1,0,0,0,1,65019.0,0,59600.0,0,26.0,0,0.0,0,0.0,0,127.8,0,0.0,0,9.0,1,34.81826182
0,,23500,0,0,0,0,0,1,0,0,0,90129.0,0,141785.0,0,23.0,0,1.0,0,0.0,0,158.9968245,0,0.0,0,25.0,0,40.33195033
0,,23500,0,0,0,0,1,0,0,0,0,37858.0,0,60890.0,0,2.0,0,0.0,0,0.0,0,110.0572738,0,0.0,0,17.0,0,19.26843955
0,,23500,0,0,0,0,1,0,0,0,0,65587.0,0,87101.0,0,3.0,0,0.0,0,0.0,0,83.23800004,0,2.0,0,30.0,0,32.03167837
0,,23500,0,0,0,0,0,1,0,0,0,62742.0,0,111921.0,0,15.0,0,0.0,0,3.0,0,282.9760159,0,0.0,0,36.0,0,27.14820546
0,,23500,1,0,1,0,0,0,0,0,0,132737.0,0,285749.0,0,4.0,0,0.0,0,0.0,0,213.3929949,0,0.0,0,14.0,0,31.23611381
0,,23500,0,0,0,0,0,1,0,0,0,94109.0,0,97194.0,0,1.0,0,1.0,0,0.0,0,116.8186482,0,0.0,0,20.0,0,35.86611643
0,,23500,0,0,0,0,1,0,0,0,1,65019.0,0,66217.0,0,24.0,0,0.0,0,1.0,0,122.1475515,0,1.0,0,8.0,0,20.17202126
0,,23500,0,0,1,0,0,0,0,0,0,55731.0,0,89079.0,0,4.0,0,0.0,0,0.0,0,273.6743799,0,1.0,0,25.0,0,33.50940904
0,,23500,0,0,0,0,0,1,0,0,0,190239.0,0,233603.0,0,3.0,0,0.0,0,0.0,0,285.3312927,0,0.0,0,27.0,0,39.91648297
0,,23500,0,1,0,0,0,1,0,0,0,147696.0,0,118200.0,0,4.0,0,0.0,0,0.0,0,103.6727859,0,2.0,0,34.0,0,30.36171141
0,,23500,0,0,0,0,1,0,0,0,0,86144.0,0,138953.0,0,13.0,0,0.0,0,0.0,0,110.0541983,0,3.0,0,15.0,0,41.8416909
0,,23500,0,0,0,1,0,0,0,0,0,62441.0,0,97293.0,0,1.0,0,0.0,0,0.0,0,152.8327542,0,0.0,0,21.0,0,34.53125999
1,5093.0,23500,1,0,0,0,1,0,0,0,1,65019.0,0,116983.0,1,7.0,0,0.0,0,1.0,0,143.4146448,0,0.0,0,10.0,0,35.06031985
0,,23600,0,1,0,0,1,0,0,0,0,70769.0,0,183593.0,0,11.0,0,0.0,0,0.0,0,367.0984875,0,1.0,0,17.0,0,33.78919233
0,,23600,0,0,0,0,1,0,0,0,0,30758.0,0,57280.0,0,13.0,0,0.0,0,0.0,0,104.3956905,0,2.0,0,24.0,0,31.12039863
0,,23600,0,0,0,0,1,0,0,0,0,87875.0,0,139025.0,0,10.0,0,0.0,0,0.0,0,112.9125146,0,2.0,0,15.0,0,38.50589728
0,,23600,0,0,0,0,1,0,0,0,0,136607.0,0,172414.0,0,6.0,0,0.0,0,0.0,0,226.0402946,0,0.0,0,20.0,0,36.97693039
0,,23600,0,0,0,0,1,0,0,0,1,65019.0,0,68208.0,0,26.0,0,0.0,0,0.0,0,119.5859013,0,0.0,0,8.0,0,20.81825554
0,,23600,0,0,0,0,1,0,0,0,0,50424.0,0,70281.0,0,24.0,0,0.0,0,0.0,0,312.7384712,0,4.0,0,31.0,0,35.77167592
0,,23600,0,1,0,0,1,0,0,0,0,69846.0,0,189234.0,0,11.0,0,0.0,0,0.0,0,357.8050619,0,0.0,0,17.0,0,30.56428034
0,,23600,0,0,0,0,0,1,0,0,0,36438.0,0,80176.0,0,10.0,0,0.0,0,0.0,0,289.7015389,0,0.0,0,19.0,0,39.92995455
0,,23600,0,0,0,0,0,1,0,0,0,57327.0,0,105411.0,0,14.0,0,0.0,0,3.0,0,276.1823627,0,0.0,0,35.0,0,29.2830325
0,,23600,0,0,0,0,0,1,0,0,0,94908.0,0,101678.0,0,1.0,0,1.0,0,0.0,0,125.7017044,0,0.0,0,19.0,0,33.22431913
0,,23600,0,0,0,0,1,0,0,0,0,141000.0,0,175000.0,0,2.0,0,0.0,0,0.0,0,192.7666667,0,0.0,0,35.0,1,34.81826182
0,,23600,0,0,0,0,1,0,0,0,0,82639.0,0,114266.0,1,7.0,0,0.0,0,0.0,0,186.1563472,0,2.0,0,25.0,0,37.9438682
0,,23600,1,0,1,0,0,0,0,0,0,96452.0,0,125277.0,0,11.0,0,0.0,0,0.0,0,127.359922,0,1.0,0,23.0,0,30.98553896
0,,23600,0,0,0,0,0,1,0,0,0,126254.0,0,169638.0,0,6.0,0,0.0,0,0.0,0,176.7491631,0,0.0,0,38.0,0,17.62092021
0,,23600,0,0,0,0,1,0,0,0,0,82407.0,0,106431.0,1,7.0,0,0.0,0,0.0,0,169.8052711,0,0.0,0,24.0,0,39.48884444
0,,23600,0,0,0,0,0,1,0,0,0,140284.0,0,182591.0,0,21.0,0,0.0,0,0.0,0,224.9413467,0,0.0,0,24.0,0,41.8717558
0,,23600,0,0,1,0,0,0,0,0,0,56023.0,0,83659.0,0,5.0,0,0.0,0,0.0,0,267.7555345,0,2.0,0,25.0,0,32.20078133
0,,23700,0,0,0,0,1,0,0,0,0,76196.0,0,100929.0,0,17.0,0,0.0,0,0.0,0,180.731154,0,1.0,0,13.0,0,41.52602645
0,,23700,0,0,0,0,0,0,1,0,1,65019.0,0,78878.0,0,4.0,0,0.0,0,0.0,0,408.1876462,0,0.0,0,23.0,0,24.20093583
0,,23700,1,0,0,0,0,1,0,0,0,57553.0,0,101656.0,0,19.0,0,0.0,0,0.0,0,648.3284926,0,0.0,0,23.0,0,22.84647896
1,17562.0,23700,0,0,0,1,0,0,0,0,0,43712.0,0,75191.0,0,6.0,0,0.0,0,0.0,0,50.71753483,0,2.0,0,18.0,0,37.10325125
0,,23700,0,0,0,0,0,0,1,0,1,65019.0,0,78812.0,0,4.0,0,0.0,0,0.0,0,412.0205467,0,0.0,0,24.0,0,25.63726309
0,,23700,0,0,0,0,0,1,0,0,0,138632.0,0,186585.0,0,20.0,0,0.0,0,0.0,0,225.8977256,0,0.0,0,24.0,0,42.76682961
0,,23700,0,0,0,0,0,1,0,0,0,144373.0,0,180927.0,0,5.0,1,0.0,1,0.0,0,175.8153754,0,5.0,0,43.0,0,40.31579003
0,,23700,0,0,0,0,1,0,0,0,1,65019.0,0,46665.0,1,7.0,1,0.0,1,0.0,0,85.1283538,1,1.0,0,12.0,0,24.99135942
0,,23700,0,0,0,0,1,0,0,0,0,46910.0,0,75136.0,0,10.0,0,0.0,0,0.0,0,119.2312044,0,1.0,0,19.0,0,43.829588
0,,23700,1,0,0,0,0,0,0,0,0,93734.0,0,98099.0,0,8.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,30.02008799
0,,23700,1,0,0,1,0,0,0,0,0,62949.0,0,99295.0,0,15.0,0,0.0,0,0.0,0,145.3552803,0,0.0,0,14.0,0,36.03276029
1,25702.0,23700,0,0,0,0,0,0,1,0,0,76000.0,0,106000.0,0,2.6,0,1.0,0,0.0,0,138.9666667,0,2.0,0,38.0,1,34.81826182
0,,23700,0,0,0,0,1,0,0,0,0,82983.0,0,106877.0,1,7.0,0,0.0,0,0.0,0,177.0176744,0,2.0,0,24.0,0,40.99520822
0,,23700,0,0,0,0,0,1,0,0,0,87141.0,0,140428.0,0,22.0,0,1.0,0,0.0,0,169.2836314,0,1.0,0,25.0,0,40.98061565
0,,23700,1,0,0,0,0,0,0,0,0,104752.0,0,143913.0,1,7.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,36.76101419
0,,23700,0,0,0,0,1,0,0,0,0,18825.0,0,55549.0,0,26.0,0,0.0,0,1.0,0,203.8609299,0,0.0,0,25.0,0,26.62907739
0,,23700,0,0,0,1,0,0,0,0,0,58068.0,0,97948.0,0,1.0,0,0.0,0,0.0,0,160.0582364,0,1.0,0,21.0,0,34.35546078
0,,23800,0,1,0,0,1,0,0,0,0,74390.0,0,186176.0,0,10.0,0,0.0,0,0.0,0,363.1401917,0,1.0,0,16.0,0,30.27099531
0,,23800,1,0,0,1,0,0,0,0,1,65019.0,0,71798.0,0,6.0,0,0.0,0,0.0,0,119.7119548,0,2.0,0,5.0,0,19.62452779
0,,23800,0,0,1,0,0,0,0,0,0,76390.0,0,110315.0,0,7.0,0,0.0,0,0.0,0,275.9553562,0,2.0,0,29.0,0,29.71360104
0,,23800,0,0,0,0,1,0,0,0,0,45279.0,0,68939.0,0,6.0,0,0.0,0,0.0,0,77.22882195,0,1.0,0,19.0,0,35.5214873
1,25219.0,23800,0,0,0,0,0,1,0,0,0,19612.0,0,77300.0,0,15.0,0,0.0,0,6.0,0,173.4666667,0,0.0,0,19.0,1,34.81826182
0,,23800,0,0,0,0,0,1,0,0,0,188250.0,0,233800.0,0,2.0,0,0.0,0,0.0,0,307.5727526,0,1.0,0,27.0,0,36.6907244
1,14426.0,23800,1,0,0,0,1,0,0,0,0,55753.0,0,87971.0,0,1.0,0,0.0,0,0.0,0,56.6670994,0,0.0,0,13.0,0,64.77572776
1,21378.0,23800,0,0,0,0,1,0,0,0,0,9124.0,0,41900.0,0,28.0,0,0.0,0,2.0,0,120.7333333,0,1.0,0,16.0,1,34.81826182
0,,23800,0,0,0,0,1,0,0,0,0,46884.0,0,68142.0,0,8.0,0,0.0,0,0.0,0,59.40577506,0,1.0,0,18.0,0,35.69663623
0,,23800,0,0,0,0,1,0,0,0,1,65019.0,0,55669.0,1,7.0,0,0.0,0,1.0,0,308.4251258,0,0.0,0,18.0,0,37.65407524
0,,23800,1,0,0,0,0,1,0,0,0,101536.0,0,147601.0,0,10.0,0,0.0,0,0.0,0,161.2557418,0,1.0,0,23.0,0,32.71942124
0,,23800,0,0,0,0,1,0,0,0,0,44372.0,0,67279.0,0,6.0,0,0.0,0,0.0,0,75.81397134,0,2.0,0,19.0,0,36.52956948
0,,23900,0,0,0,0,1,0,0,0,0,7500.0,0,26500.0,0,17.0,0,3.0,0,0.0,0,126.8333333,0,2.0,0,19.0,1,34.81826182
0,,23900,1,0,0,0,0,0,0,1,0,236803.0,0,267036.0,0,7.0,0,0.0,0,0.0,0,252.0735449,0,1.0,0,50.0,0,38.07409059
0,,23900,0,0,0,0,1,0,0,0,1,65019.0,0,63096.0,1,7.0,0,0.0,0,0.0,0,313.8097259,0,0.0,0,19.0,0,37.51332405
0,,23900,0,0,0,0,1,0,0,0,0,21549.0,0,49842.0,0,25.0,0,0.0,0,0.0,0,300.2963125,1,1.0,0,12.0,0,30.20398928
0,,23900,0,0,0,0,0,1,0,0,0,90475.0,0,136094.0,1,7.0,0,0.0,0,1.0,0,207.784271,0,0.0,0,21.0,0,30.54921583
0,,23900,1,0,0,1,0,0,0,0,0,70694.0,0,95718.0,0,11.0,0,0.0,0,0.0,0,138.1673596,0,0.0,0,13.0,0,38.56120628
0,,23900,0,0,0,0,1,0,0,0,0,16082.0,0,31196.0,0,17.0,0,2.0,0,0.0,0,123.3686461,0,1.0,0,19.0,0,26.71625685
0,,23900,0,0,0,0,0,1,0,0,0,95060.0,0,134567.0,1,7.0,0,0.0,0,0.0,0,194.2510061,0,0.0,0,20.0,0,27.15706127
0,,23900,0,0,0,0,1,0,0,0,0,31992.0,0,57986.0,1,7.0,0,0.0,0,0.0,0,226.2432432,0,0.0,0,12.0,0,38.67184311
1,23100.0,23900,0,0,0,0,1,0,0,0,1,65019.0,0,105700.0,0,0.8,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,1,34.81826182
0,,23900,0,0,0,0,1,0,0,0,0,80406.0,0,108122.0,0,17.0,0,0.0,0,0.0,0,211.9232754,0,0.0,0,13.0,0,41.4948398
0,,23900,0,0,0,0,1,0,0,0,0,27800.0,0,43403.0,0,27.0,0,0.0,0,0.0,0,307.6242388,1,1.0,0,12.0,0,31.91370468
0,,23900,1,0,0,0,0,0,0,0,0,85097.0,0,100730.0,0,9.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,29.50851727
0,,23900,0,0,0,0,0,0,0,1,0,90244.0,0,120751.0,0,3.0,0,0.0,0,0.0,0,194.9872525,0,1.0,0,26.0,0,35.40605965
0,,23900,0,0,0,0,1,0,0,0,0,55284.0,0,92305.0,0,7.0,0,0.0,0,0.0,0,241.0836493,0,1.0,0,19.0,0,37.47975712
0,,23900,0,0,0,0,1,0,0,0,1,65019.0,0,62276.0,0,26.0,0,0.0,0,0.0,0,127.024625,0,0.0,0,8.0,0,20.40782558
0,,23900,1,0,1,0,0,0,0,0,0,140328.0,0,183533.0,0,8.0,0,0.0,0,0.0,0,322.7881144,0,0.0,0,17.0,0,45.41317756
0,,23900,0,0,1,0,0,0,0,0,0,87884.0,0,116559.0,0,23.0,1,0.0,0,0.0,0,314.3944934,0,0.0,0,42.0,0,37.98813172
0,,23900,0,1,0,0,0,0,0,0,1,65019.0,0,151738.0,1,7.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,16.42639471
0,,24000,0,0,0,0,1,0,0,0,0,43427.0,0,68308.0,0,25.0,0,0.0,0,0.0,0,302.772262,0,2.0,0,31.0,0,34.87185516
0,,24000,1,0,1,0,0,0,0,0,0,96072.0,0,122441.0,0,10.0,0,0.0,0,0.0,0,127.741782,0,1.0,0,24.0,0,33.60803731
0,,24000,1,0,0,0,0,0,0,1,0,31243.0,0,50602.0,0,3.0,0,1.0,1,0.0,0,135.1985187,1,1.0,0,11.0,0,25.35716493
0,,24000,0,0,0,0,0,1,0,0,0,144975.0,0,180539.0,0,6.0,1,0.0,1,0.0,0,193.1196811,0,5.0,0,43.0,0,39.59359522
0,,24000,1,0,0,0,1,0,0,0,0,43948.0,0,86111.0,0,24.0,0,0.0,0,0.0,0,258.3035939,0,0.0,0,7.0,0,26.61774876
1,20434.0,24000,0,0,0,0,0,0,0,1,0,88783.0,0,116967.0,0,2.0,0,0.0,0,0.0,0,171.5062567,0,5.0,0,23.0,0,56.96183857
1,19177.0,24000,0,0,0,0,1,0,0,0,0,19500.0,0,38000.0,1,7.0,0,0.0,0,1.0,0,198.9,1,1.0,0,17.0,1,34.81826182
0,,24000,0,0,0,0,1,0,0,0,0,16997.0,0,45000.0,0,25.0,0,0.0,0,0.0,0,118.6666667,0,1.0,0,11.0,1,34.81826182
0,,24000,1,0,0,0,0,1,0,0,0,137000.0,0,204963.0,0,5.0,0,0.0,0,0.0,0,189.7,0,1.0,0,28.0,1,34.81826182
0,,24000,0,0,1,0,0,0,0,0,0,114196.0,0,150000.0,0,4.0,0,0.0,0,0.0,0,289.1333333,0,0.0,0,25.0,1,34.81826182
0,,24000,0,0,0,0,1,0,0,0,0,59300.0,0,88000.0,0,16.0,0,0.0,0,0.0,0,97.93333333,0,1.0,0,17.0,1,34.81826182
1,22488.0,24000,0,0,0,0,0,0,0,1,0,35000.0,1,89235.5,0,3.0,0,1.0,0,0.0,0,177.5,0,0.0,0,16.0,1,34.81826182
1,25436.0,24000,0,0,0,0,0,1,0,0,0,136000.0,1,89235.5,0,3.0,0,1.0,0,6.0,0,303.2942857,0,1.0,0,27.0,1,34.81826182
1,18877.0,24000,1,0,0,0,1,0,0,0,0,18655.0,0,48800.0,0,3.0,0,0.0,0,0.0,0,65.96666667,0,3.0,0,12.0,1,34.81826182
0,,24000,1,0,0,0,0,0,0,1,0,239568.0,0,266430.0,0,7.0,0,0.0,0,0.0,0,243.7324175,0,3.0,0,50.0,0,35.87195895
0,,24000,0,0,1,0,0,0,0,0,0,111488.0,0,163796.0,0,15.0,0,0.0,0,0.0,0,185.8020505,0,0.0,0,25.0,0,32.22967397
0,,24000,0,0,0,0,1,0,0,0,0,17575.0,0,50375.0,0,23.0,0,0.0,0,0.0,0,135.7640508,0,0.0,0,11.0,0,22.9810051
1,14964.0,24100,1,0,0,0,0,0,0,1,0,164155.0,0,225184.0,0,2.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,31.56422692
0,,24100,0,0,0,0,1,0,0,0,0,57041.0,0,92081.0,0,7.0,0,0.0,0,0.0,0,230.0597297,0,0.0,0,19.0,0,35.89670864
0,,24100,0,0,0,0,0,1,0,0,0,77435.0,0,113000.0,0,10.0,0,0.0,0,1.0,0,124.7666667,0,0.0,0,19.0,1,34.81826182
1,25556.0,24100,0,0,1,0,0,0,0,0,0,30951.0,0,58000.0,0,11.0,0,0.0,0,4.0,0,36.5,0,0.0,0,12.0,1,34.81826182
0,,24100,0,0,0,0,0,1,0,0,0,184697.0,0,238729.0,0,2.0,0,0.0,0,0.0,0,317.6925568,0,0.0,0,26.0,0,37.78203628
